user_id,user_handle,email,referred_by_user_id,signup_date_key,country,region,age_band,acquisition_channel,preferred_language,marketing_opt_in
1046,viewer_01046,viewer01046@example.invalid,,20231027,Brazil,Latin America,35-44,Creator,German,1
1047,viewer_01047,viewer01047@example.invalid,,20230627,United States,North America,18-24,Paid Social,Portuguese,0
1048,viewer_01048,viewer01048@example.invalid,,20240801,Japan,APAC,45+,Search,Spanish,1
1049,viewer_01049,viewer01049@example.invalid,,20230117,Canada,North America,25-34,Referral,English,1
1050,viewer_01050,viewer01050@example.invalid,290,20251004,Mexico,Latin America,13-17,Organic,Japanese,0
1051,viewer_01051,viewer01051@example.invalid,,20230910,Indonesia,APAC,35-44,Creator,French,1
1052,viewer_01052,viewer01052@example.invalid,,20251108,France,Europe,18-24,Paid Social,German,1
1053,viewer_01053,viewer01053@example.invalid,,20230206,Germany,Europe,45+,Search,Portuguese,0
1054,viewer_01054,viewer01054@example.invalid,,20250812,Brazil,Latin America,25-34,Referral,Spanish,1
1055,viewer_01055,viewer01055@example.invalid,,20251023,United States,North America,13-17,Organic,English,1
1056,viewer_01056,viewer01056@example.invalid,,20230527,Japan,APAC,35-44,Creator,Japanese,0
1057,viewer_01057,viewer01057@example.invalid,153,20241029,Canada,North America,18-24,Paid Social,French,1
1058,viewer_01058,viewer01058@example.invalid,,20230724,Mexico,Latin America,45+,Search,German,1
1059,viewer_01059,viewer01059@example.invalid,,20240220,Indonesia,APAC,25-34,Referral,Portuguese,0
1060,viewer_01060,viewer01060@example.invalid,,20230729,France,Europe,13-17,Organic,Spanish,1
1061,viewer_01061,viewer01061@example.invalid,,20240805,Germany,Europe,35-44,Creator,English,1
1062,viewer_01062,viewer01062@example.invalid,,20240619,Brazil,Latin America,18-24,Paid Social,Japanese,0
1063,viewer_01063,viewer01063@example.invalid,,20230815,United States,North America,45+,Search,French,1
1064,viewer_01064,viewer01064@example.invalid,769,20240121,Japan,APAC,25-34,Referral,German,1
1065,viewer_01065,viewer01065@example.invalid,,20230122,Canada,North America,13-17,Organic,Portuguese,0
1066,viewer_01066,viewer01066@example.invalid,,20230424,Mexico,Latin America,35-44,Creator,Spanish,1
1067,viewer_01067,viewer01067@example.invalid,,20240301,Indonesia,APAC,18-24,Paid Social,English,1
1068,viewer_01068,viewer01068@example.invalid,,20250406,France,Europe,45+,Search,Japanese,0
1069,viewer_01069,viewer01069@example.invalid,,20230503,Germany,Europe,25-34,Referral,French,1
1070,viewer_01070,viewer01070@example.invalid,,20230216,Brazil,Latin America,13-17,Organic,German,1
1071,viewer_01071,viewer01071@example.invalid,76,20240806,United States,North America,35-44,Creator,Portuguese,0
1072,viewer_01072,viewer01072@example.invalid,,20250209,Japan,APAC,18-24,Paid Social,Spanish,1
1073,viewer_01073,viewer01073@example.invalid,,20250423,Canada,North America,45+,Search,English,1
1074,viewer_01074,viewer01074@example.invalid,,20240211,Mexico,Latin America,25-34,Referral,Japanese,0
1075,viewer_01075,viewer01075@example.invalid,,20251212,Indonesia,APAC,13-17,Organic,French,1
1076,viewer_01076,viewer01076@example.invalid,,20240517,France,Europe,35-44,Creator,German,1
1077,viewer_01077,viewer01077@example.invalid,,20250108,Germany,Europe,18-24,Paid Social,Portuguese,0
1078,viewer_01078,viewer01078@example.invalid,163,20231005,Brazil,Latin America,45+,Search,Spanish,1
1079,viewer_01079,viewer01079@example.invalid,,20240207,United States,North America,25-34,Referral,English,1
1080,viewer_01080,viewer01080@example.invalid,,20231015,Japan,APAC,13-17,Organic,Japanese,0
1081,viewer_01081,viewer01081@example.invalid,,20241005,Canada,North America,35-44,Creator,French,1
1082,viewer_01082,viewer01082@example.invalid,,20250630,Mexico,Latin America,18-24,Paid Social,German,1
1083,viewer_01083,viewer01083@example.invalid,,20230517,Indonesia,APAC,45+,Search,Portuguese,0
1084,viewer_01084,viewer01084@example.invalid,,20250507,France,Europe,25-34,Referral,Spanish,1
1085,viewer_01085,viewer01085@example.invalid,176,20231011,Germany,Europe,13-17,Organic,English,1
1086,viewer_01086,viewer01086@example.invalid,,20250809,Brazil,Latin America,35-44,Creator,Japanese,0
1087,viewer_01087,viewer01087@example.invalid,,20251209,United States,North America,18-24,Paid Social,French,1
1088,viewer_01088,viewer01088@example.invalid,,20231109,Japan,APAC,45+,Search,German,1
1089,viewer_01089,viewer01089@example.invalid,,20231006,Canada,North America,25-34,Referral,Portuguese,0
1090,viewer_01090,viewer01090@example.invalid,,20241102,Mexico,Latin America,13-17,Organic,Spanish,1
1091,viewer_01091,viewer01091@example.invalid,,20230427,Indonesia,APAC,35-44,Creator,English,1
1092,viewer_01092,viewer01092@example.invalid,752,20230708,France,Europe,18-24,Paid Social,Japanese,0
1093,viewer_01093,viewer01093@example.invalid,,20230622,Germany,Europe,45+,Search,French,1
1094,viewer_01094,viewer01094@example.invalid,,20240106,Brazil,Latin America,25-34,Referral,German,1
1095,viewer_01095,viewer01095@example.invalid,,20240704,United States,North America,13-17,Organic,Portuguese,0
1096,viewer_01096,viewer01096@example.invalid,,20230511,Japan,APAC,35-44,Creator,Spanish,1
1097,viewer_01097,viewer01097@example.invalid,,20251212,Canada,North America,18-24,Paid Social,English,1
1098,viewer_01098,viewer01098@example.invalid,,20250712,Mexico,Latin America,45+,Search,Japanese,0
1099,viewer_01099,viewer01099@example.invalid,1036,20240605,Indonesia,APAC,25-34,Referral,French,1
1100,viewer_01100,viewer01100@example.invalid,,20240210,France,Europe,13-17,Organic,German,1
1101,viewer_01101,viewer01101@example.invalid,,20240214,Germany,Europe,35-44,Creator,Portuguese,0
1102,viewer_01102,viewer01102@example.invalid,,20250612,Brazil,Latin America,18-24,Paid Social,Spanish,1
1103,viewer_01103,viewer01103@example.invalid,,20240823,United States,North America,45+,Search,English,1
1104,viewer_01104,viewer01104@example.invalid,,20240215,Japan,APAC,25-34,Referral,Japanese,0
1105,viewer_01105,viewer01105@example.invalid,,20250825,Canada,North America,13-17,Organic,French,1
1106,viewer_01106,viewer01106@example.invalid,81,20230115,Mexico,Latin America,35-44,Creator,German,1
1107,viewer_01107,viewer01107@example.invalid,,20230203,Indonesia,APAC,18-24,Paid Social,Portuguese,0
1108,viewer_01108,viewer01108@example.invalid,,20240522,France,Europe,45+,Search,Spanish,1
1109,viewer_01109,viewer01109@example.invalid,,20240722,Germany,Europe,25-34,Referral,English,1
1110,viewer_01110,viewer01110@example.invalid,,20250906,Brazil,Latin America,13-17,Organic,Japanese,0
1111,viewer_01111,viewer01111@example.invalid,,20240127,United States,North America,35-44,Creator,French,1
1112,viewer_01112,viewer01112@example.invalid,,20251009,Japan,APAC,18-24,Paid Social,German,1
1113,viewer_01113,viewer01113@example.invalid,640,20250819,Canada,North America,45+,Search,Portuguese,0
1114,viewer_01114,viewer01114@example.invalid,,20240824,Mexico,Latin America,25-34,Referral,Spanish,1
1115,viewer_01115,viewer01115@example.invalid,,20240428,Indonesia,APAC,13-17,Organic,English,1
1116,viewer_01116,viewer01116@example.invalid,,20251012,France,Europe,35-44,Creator,Japanese,0
1117,viewer_01117,viewer01117@example.invalid,,20251011,Germany,Europe,18-24,Paid Social,French,1
1118,viewer_01118,viewer01118@example.invalid,,20250517,Brazil,Latin America,45+,Search,German,1
1119,viewer_01119,viewer01119@example.invalid,,20230501,United States,North America,25-34,Referral,Portuguese,0
1120,viewer_01120,viewer01120@example.invalid,690,20240329,Japan,APAC,13-17,Organic,Spanish,1
1121,viewer_01121,viewer01121@example.invalid,,20240805,Canada,North America,35-44,Creator,English,1
1122,viewer_01122,viewer01122@example.invalid,,20250513,Mexico,Latin America,18-24,Paid Social,Japanese,0
1123,viewer_01123,viewer01123@example.invalid,,20230918,Indonesia,APAC,45+,Search,French,1
1124,viewer_01124,viewer01124@example.invalid,,20230807,France,Europe,25-34,Referral,German,1
1125,viewer_01125,viewer01125@example.invalid,,20251115,Germany,Europe,13-17,Organic,Portuguese,0
1126,viewer_01126,viewer01126@example.invalid,,20240412,Brazil,Latin America,35-44,Creator,Spanish,1
1127,viewer_01127,viewer01127@example.invalid,704,20240828,United States,North America,18-24,Paid Social,English,1
1128,viewer_01128,viewer01128@example.invalid,,20230915,Japan,APAC,45+,Search,Japanese,0
1129,viewer_01129,viewer01129@example.invalid,,20230919,Canada,North America,25-34,Referral,French,1
1130,viewer_01130,viewer01130@example.invalid,,20240717,Mexico,Latin America,13-17,Organic,German,1
1131,viewer_01131,viewer01131@example.invalid,,20230519,Indonesia,APAC,35-44,Creator,Portuguese,0
1132,viewer_01132,viewer01132@example.invalid,,20240124,France,Europe,18-24,Paid Social,Spanish,1
1133,viewer_01133,viewer01133@example.invalid,,20240827,Germany,Europe,45+,Search,English,1
1134,viewer_01134,viewer01134@example.invalid,963,20241218,Brazil,Latin America,25-34,Referral,Japanese,0
1135,viewer_01135,viewer01135@example.invalid,,20250826,United States,North America,13-17,Organic,French,1
1136,viewer_01136,viewer01136@example.invalid,,20241218,Japan,APAC,35-44,Creator,German,1
1137,viewer_01137,viewer01137@example.invalid,,20250714,Canada,North America,18-24,Paid Social,Portuguese,0
1138,viewer_01138,viewer01138@example.invalid,,20231107,Mexico,Latin America,45+,Search,Spanish,1
1139,viewer_01139,viewer01139@example.invalid,,20250902,Indonesia,APAC,25-34,Referral,English,1
1140,viewer_01140,viewer01140@example.invalid,,20240111,France,Europe,13-17,Organic,Japanese,0
1141,viewer_01141,viewer01141@example.invalid,713,20240501,Germany,Europe,35-44,Creator,French,1
1142,viewer_01142,viewer01142@example.invalid,,20241003,Brazil,Latin America,18-24,Paid Social,German,1
1143,viewer_01143,viewer01143@example.invalid,,20240601,United States,North America,45+,Search,Portuguese,0
1144,viewer_01144,viewer01144@example.invalid,,20250110,Japan,APAC,25-34,Referral,Spanish,1
1145,viewer_01145,viewer01145@example.invalid,,20241220,Canada,North America,13-17,Organic,English,1
1146,viewer_01146,viewer01146@example.invalid,,20230129,Mexico,Latin America,35-44,Creator,Japanese,0
1147,viewer_01147,viewer01147@example.invalid,,20241218,Indonesia,APAC,18-24,Paid Social,French,1
1148,viewer_01148,viewer01148@example.invalid,419,20240502,France,Europe,45+,Search,German,1
1149,viewer_01149,viewer01149@example.invalid,,20230914,Germany,Europe,25-34,Referral,Portuguese,0
1150,viewer_01150,viewer01150@example.invalid,,20231013,Brazil,Latin America,13-17,Organic,Spanish,1
1151,viewer_01151,viewer01151@example.invalid,,20250605,United States,North America,35-44,Creator,English,1
1152,viewer_01152,viewer01152@example.invalid,,20240305,Japan,APAC,18-24,Paid Social,Japanese,0
1153,viewer_01153,viewer01153@example.invalid,,20230814,Canada,North America,45+,Search,French,1
1154,viewer_01154,viewer01154@example.invalid,,20230723,Mexico,Latin America,25-34,Referral,German,1
1155,viewer_01155,viewer01155@example.invalid,633,20250715,Indonesia,APAC,13-17,Organic,Portuguese,0
1156,viewer_01156,viewer01156@example.invalid,,20230605,France,Europe,35-44,Creator,Spanish,1
1157,viewer_01157,viewer01157@example.invalid,,20241017,Germany,Europe,18-24,Paid Social,English,1
1158,viewer_01158,viewer01158@example.invalid,,20241018,Brazil,Latin America,45+,Search,Japanese,0
1159,viewer_01159,viewer01159@example.invalid,,20250828,United States,North America,25-34,Referral,French,1
1160,viewer_01160,viewer01160@example.invalid,,20250725,Japan,APAC,13-17,Organic,German,1
1161,viewer_01161,viewer01161@example.invalid,,20250318,Canada,North America,35-44,Creator,Portuguese,0
1162,viewer_01162,viewer01162@example.invalid,1034,20241202,Mexico,Latin America,18-24,Paid Social,Spanish,1
1163,viewer_01163,viewer01163@example.invalid,,20230422,Indonesia,APAC,45+,Search,English,1
1164,viewer_01164,viewer01164@example.invalid,,20250429,France,Europe,25-34,Referral,Japanese,0
1165,viewer_01165,viewer01165@example.invalid,,20231124,Germany,Europe,13-17,Organic,French,1
1166,viewer_01166,viewer01166@example.invalid,,20241123,Brazil,Latin America,35-44,Creator,German,1
1167,viewer_01167,viewer01167@example.invalid,,20241208,United States,North America,18-24,Paid Social,Portuguese,0
1168,viewer_01168,viewer01168@example.invalid,,20240802,Japan,APAC,45+,Search,Spanish,1
1169,viewer_01169,viewer01169@example.invalid,802,20240530,Canada,North America,25-34,Referral,English,1
1170,viewer_01170,viewer01170@example.invalid,,20241125,Mexico,Latin America,13-17,Organic,Japanese,0
1171,viewer_01171,viewer01171@example.invalid,,20241024,Indonesia,APAC,35-44,Creator,French,1
1172,viewer_01172,viewer01172@example.invalid,,20250105,France,Europe,18-24,Paid Social,German,1
1173,viewer_01173,viewer01173@example.invalid,,20240619,Germany,Europe,45+,Search,Portuguese,0
1174,viewer_01174,viewer01174@example.invalid,,20230921,Brazil,Latin America,25-34,Referral,Spanish,1
1175,viewer_01175,viewer01175@example.invalid,,20230519,United States,North America,13-17,Organic,English,1
1176,viewer_01176,viewer01176@example.invalid,1116,20251128,Japan,APAC,35-44,Creator,Japanese,0
1177,viewer_01177,viewer01177@example.invalid,,20250919,Canada,North America,18-24,Paid Social,French,1
1178,viewer_01178,viewer01178@example.invalid,,20240826,Mexico,Latin America,45+,Search,German,1
1179,viewer_01179,viewer01179@example.invalid,,20240907,Indonesia,APAC,25-34,Referral,Portuguese,0
1180,viewer_01180,viewer01180@example.invalid,,20251113,France,Europe,13-17,Organic,Spanish,1
1181,viewer_01181,viewer01181@example.invalid,,20230603,Germany,Europe,35-44,Creator,English,1
1182,viewer_01182,viewer01182@example.invalid,,20231015,Brazil,Latin America,18-24,Paid Social,Japanese,0
1183,viewer_01183,viewer01183@example.invalid,1082,20240306,United States,North America,45+,Search,French,1
1184,viewer_01184,viewer01184@example.invalid,,20240813,Japan,APAC,25-34,Referral,German,1
1185,viewer_01185,viewer01185@example.invalid,,20250320,Canada,North America,13-17,Organic,Portuguese,0
1186,viewer_01186,viewer01186@example.invalid,,20240720,Mexico,Latin America,35-44,Creator,Spanish,1
1187,viewer_01187,viewer01187@example.invalid,,20250113,Indonesia,APAC,18-24,Paid Social,English,1
1188,viewer_01188,viewer01188@example.invalid,,20250208,France,Europe,45+,Search,Japanese,0
1189,viewer_01189,viewer01189@example.invalid,,20230923,Germany,Europe,25-34,Referral,French,1
1190,viewer_01190,viewer01190@example.invalid,780,20230802,Brazil,Latin America,13-17,Organic,German,1
1191,viewer_01191,viewer01191@example.invalid,,20251229,United States,North America,35-44,Creator,Portuguese,0
1192,viewer_01192,viewer01192@example.invalid,,20240424,Japan,APAC,18-24,Paid Social,Spanish,1
1193,viewer_01193,viewer01193@example.invalid,,20230121,Canada,North America,45+,Search,English,1
1194,viewer_01194,viewer01194@example.invalid,,20240920,Mexico,Latin America,25-34,Referral,Japanese,0
1195,viewer_01195,viewer01195@example.invalid,,20231014,Indonesia,APAC,13-17,Organic,French,1
1196,viewer_01196,viewer01196@example.invalid,,20240219,France,Europe,35-44,Creator,German,1
1197,viewer_01197,viewer01197@example.invalid,338,20230308,Germany,Europe,18-24,Paid Social,Portuguese,0
1198,viewer_01198,viewer01198@example.invalid,,20250703,Brazil,Latin America,45+,Search,Spanish,1
1199,viewer_01199,viewer01199@example.invalid,,20230916,United States,North America,25-34,Referral,English,1
1200,viewer_01200,viewer01200@example.invalid,,20230130,Japan,APAC,13-17,Organic,Japanese,0
1201,viewer_01201,viewer01201@example.invalid,,20230311,Canada,North America,35-44,Creator,French,1
1202,viewer_01202,viewer01202@example.invalid,,20240729,Mexico,Latin America,18-24,Paid Social,German,1
1203,viewer_01203,viewer01203@example.invalid,,20251005,Indonesia,APAC,45+,Search,Portuguese,0
1204,viewer_01204,viewer01204@example.invalid,624,20250812,France,Europe,25-34,Referral,Spanish,1
1205,viewer_01205,viewer01205@example.invalid,,20251003,Germany,Europe,13-17,Organic,English,1
1206,viewer_01206,viewer01206@example.invalid,,20251123,Brazil,Latin America,35-44,Creator,Japanese,0
1207,viewer_01207,viewer01207@example.invalid,,20230217,United States,North America,18-24,Paid Social,French,1
1208,viewer_01208,viewer01208@example.invalid,,20231019,Japan,APAC,45+,Search,German,1
1209,viewer_01209,viewer01209@example.invalid,,20241209,Canada,North America,25-34,Referral,Portuguese,0
1210,viewer_01210,viewer01210@example.invalid,,20231220,Mexico,Latin America,13-17,Organic,Spanish,1
1211,viewer_01211,viewer01211@example.invalid,875,20240508,Indonesia,APAC,35-44,Creator,English,1
1212,viewer_01212,viewer01212@example.invalid,,20230620,France,Europe,18-24,Paid Social,Japanese,0
